chr7	55211190	55213771	Rank_108144	19	.	55211191	55211331	0	1	140	1	2.09566	1.96193	0.48987	H2A.Z	E003	H1 Cells
chr7	55211878	55213500	Rank_64677	19	.	55213133	55213248	0	1	115	1255	2.21266	1.97887	0.29720	H2BK5ac	E003	H1 Cells
chr7	55211844	55213589	Rank_174864	20	.	55212344	55213235	0	3	143,163,148	500,1027,1243	2.18597	2.07500	0.65212	H4K8ac	E003	H1 Cells
chr7	55211944	55213502	Rank_59894	17	.	55213035	55213177	0	1	142	1091	2.22441	1.77879	0.12938	H4K91ac	E003	H1 Cells
chr7	55212276	55215098	Rank_67786	21	.	55214576	55215038	0	2	156,245	2300,2517	2.21576	2.13920	0.61112	H2AK5ac	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55211811	55215127	Rank_93833	16	.	55214876	55215109	0	1	233	3065	1.94794	1.67422	0.28163	H3K14ac	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55212000	55216111	Rank_84844	21	.	55213065	55215556	0	3	147,176,145	1065,2765,3411	2.20718	2.12543	0.63242	H3K18ac	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55210386	55216477	Rank_26673	36	.	55211171	55215629	0	8	141,138,392,446,143,279,526,246	785,1381,1718,2518,3082,3847,4200,4997	2.77862	3.60854	1.97844	H3K36me3	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55211857	55213623	Rank_102384	23	.	55212104	55212260	0	1	156	247	2.18496	2.33357	0.87799	H3K4me1	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55212153	55214974	Rank_73656	18	.	55214796	55214941	0	1	145	2643	2.12664	1.80698	0.27888	H3K79me2	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55212997	55214925	Rank_58077	16	.	55213026	55213194	0	1	168	29	1.90986	1.68708	0.16468	H3K9ac	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55212834	55215570	Rank_186108	16	.	55212848	55213003	0	1	155	14	1.87717	1.61400	0.27784	H3K9me3	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55211858	55215499	Rank_42757	25	.	55212786	55215122	0	3	195,203,451	928,1236,2813	2.51189	2.56107	0.84561	H4K12ac	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55210839	55216098	Rank_80383	20	.	55212268	55212985	0	2	217,203	1429,1943	2.14397	2.07274	0.57736	H4K8ac	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55213065	55215607	Rank_97130	15	.	55214832	55215111	0	1	279	1767	1.88290	1.59291	0.28793	H4K91ac	E005	H1 BMP4 Derived Trophoblast Cultured Cells
chr7	55211772	55215655	Rank_122475	19	.	55212352	55215098	0	2	157,122	580,3204	2.17662	1.98869	0.51249	H2BK12ac	E006	H1 Derived Mesenchymal Stem Cells
chr7	55213156	55214128	Rank_97442	17	.	55213847	55214036	0	1	189	691	1.98538	1.76694	0.25335	H2BK5ac	E006	H1 Derived Mesenchymal Stem Cells
chr7	55207972	55215496	Rank_47187	26	.	55208059	55215058	0	4	283,136,160,226	87,767,1137,6860	2.46497	2.64282	1.03754	H3K18ac	E006	H1 Derived Mesenchymal Stem Cells
chr7	55211839	55216055	Rank_151870	17	.	55215356	55215497	0	1	141	3517	1.91050	1.71675	0.28186	H3K23ac	E006	H1 Derived Mesenchymal Stem Cells
chr7	55211459	55214443	Rank_15158	55	.	55211830	55213410	0	3	151,688,505	371,573,1446	3.15569	5.57256	3.72482	H3K27ac	E006	H1 Derived Mesenchymal Stem Cells
chr7	55210739	55216064	Rank_24804	42	.	55210754	55215587	0	8	157,177,114,157,186,114,814,166	15,445,1369,1581,3108,3371,3549,4682	3.00689	4.20561	2.51601	H3K36me3	E006	H1 Derived Mesenchymal Stem Cells
chr7	55210752	55215499	Rank_3811	70	.	55211173	55215111	0	7	114,209,545,623,163,177,164	421,1043,1291,2012,2691,3843,4195	3.83735	7.07199	5.02707	H3K4me1	E006	H1 Derived Mesenchymal Stem Cells
chr7	55213090	55213899	Rank_97604	19	.	55213102	55213212	0	1	110	12	2.02402	1.95267	0.43613	H3K4me2	E006	H1 Derived Mesenchymal Stem Cells
chr7	55213109	55216096	Rank_69731	22	.	55214655	55215530	0	3	143,239,194	1546,1836,2227	2.32739	2.29414	0.75327	H3K79me1	E006	H1 Derived Mesenchymal Stem Cells
chr7	55210738	55215468	Rank_97900	20	.	55212354	55215029	0	2	144,155	1616,4136	2.25547	2.04130	0.52840	H4K8ac	E006	H1 Derived Mesenchymal Stem Cells
chr7	55210749	55215050	Rank_77962	23	.	55210760	55215036	0	3	141,170,259	11,1577,4028	2.32576	2.39923	0.79166	H4K91ac	E006	H1 Derived Mesenchymal Stem Cells
chr7	55213057	55215010	Rank_55743	18	.	55214744	55214861	0	1	117	1687	2.16482	1.80623	0.19668	H2AK5ac	E007	H1 Derived Neuronal Progenitor Cultured Cells
chr7	55212090	55213282	Rank_83626	17	.	55212334	55212444	0	1	110	244	2.08075	1.71588	0.14605	H2BK120ac	E007	H1 Derived Neuronal Progenitor Cultured Cells
chr7	55211845	55213130	Rank_69999	18	.	55212250	55212441	0	1	191	405	2.08931	1.80989	0.17446	H2BK12ac	E007	H1 Derived Neuronal Progenitor Cultured Cells
chr7	55211209	55213540	Rank_59689	14	.	55211224	55211350	0	1	126	15	2.01918	1.49187	0.01890	H2BK15ac	E007	H1 Derived Neuronal Progenitor Cultured Cells
chr7	55210848	55215055	Rank_69059	21	.	55212351	55212928	0	2	216,253	1503,1827	2.28285	2.12691	0.43782	H3K14ac	E007	H1 Derived Neuronal Progenitor Cultured Cells
chr7	55212176	55213264	Rank_78266	21	.	55212276	55212555	0	1	279	100	2.31928	2.13778	0.55252	H3K18ac	E007	H1 Derived Neuronal Progenitor Cultured Cells
chr7	55211878	55213618	Rank_40434	25	.	55212208	55212979	0	2	277,174	330,927	2.60945	2.50660	0.66706	H3K23ac	E007	H1 Derived Neuronal Progenitor Cultured Cells
